"","species","year","week","DAYNO","DAYNO_adj","nm"
"9432","Pyronia tithonus",2010,30,213,213,0.0321083010852474
"9442","Pyronia tithonus",2010,31,214,214,0.0309176241437028
"9452","Pyronia tithonus",2010,31,215,215,0.0295979919918465
"9462","Pyronia tithonus",2010,31,216,216,0.0281742268998247
"9472","Pyronia tithonus",2010,31,217,217,0.0266698576052047
"9482","Pyronia tithonus",2010,31,218,218,0.0251080867604581
"9492","Pyronia tithonus",2010,31,219,219,0.0235112697467248
"9502","Pyronia tithonus",2010,31,220,220,0.0219004678531519
"9512","Pyronia tithonus",2010,32,221,221,0.0202950839020263
"9522","Pyronia tithonus",2010,32,222,222,0.0187125840749037
"9532","Pyronia tithonus",2010,32,223,223,0.0171683057247421
"9542","Pyronia tithonus",2010,32,224,224,0.0156753475071793
"9552","Pyronia tithonus",2010,32,225,225,0.0142445353405527
"9562","Pyronia tithonus",2010,32,226,226,0.012884455566464
"9572","Pyronia tithonus",2010,32,227,227,0.0116015452398582
"9582","Pyronia tithonus",2010,33,228,228,0.0104002286979366
"9592","Pyronia tithonus",2010,33,229,229,0.00928308937657173
"9602","Pyronia tithonus",2010,33,230,230,0.00825106617419652
"9612","Pyronia tithonus",2010,33,231,231,0.00730366440571966
"9622","Pyronia tithonus",2010,33,232,232,0.00643917243713836
"9632","Pyronia tithonus",2010,33,233,233,0.00565487634165122
"9642","Pyronia tithonus",2010,33,234,234,0.00494726627465203
"9652","Pyronia tithonus",2010,34,235,235,0.00431222964453613
"9662","Pyronia tithonus",2010,34,236,236,0.00374519971906113
"9672","Pyronia tithonus",2010,34,237,237,0.00324107617636368
"9682","Pyronia tithonus",2010,34,238,238,0.00279463533917621
"9692","Pyronia tithonus",2010,34,239,239,0.00240083768876954
"9702","Pyronia tithonus",2010,34,240,240,0.00205486025965632
"9712","Pyronia tithonus",2010,34,241,241,0.00175211948571362
"9722","Pyronia tithonus",2010,35,242,242,0.00148828866223811
"9732","Pyronia tithonus",2010,35,243,243,0.00125931027941426
"9742","Pyronia tithonus",2010,35,244,244,0.00106140355705051
"9752","Pyronia tithonus",2010,35,245,245,0.000891067570505828
"9762","Pyronia tithonus",2010,35,246,246,0.000745080403178177
"9772","Pyronia tithonus",2010,35,247,247,0.000620494791907528
"9782","Pyronia tithonus",2010,35,248,248,0.000514630748729714
"9792","Pyronia tithonus",2010,36,249,249,0.000425065646538045
"9802","Pyronia tithonus",2010,36,250,250,0.000349622248602729
"9812","Pyronia tithonus",2010,36,251,251,0.000286355144029193
"9822","Pyronia tithonus",2010,36,252,252,0.000233536024729818
"9832","Pyronia tithonus",2010,36,253,253,0.000189638206050069
"9842","Pyronia tithonus",2010,36,254,254,0.000153320754559834
"9852","Pyronia tithonus",2010,36,255,255,0.000123412544381622
"9862","Pyronia tithonus",2010,37,256,256,9.88965193712957e-05
"9872","Pyronia tithonus",2010,37,257,257,7.8894497082558e-05
"9882","Pyronia tithonus",2010,37,258,258,6.26572236307344e-05
"9892","Pyronia tithonus",2010,37,259,259,4.9547510409035e-05
"9902","Pyronia tithonus",2010,37,260,260,3.90185252162875e-05
"9912","Pyronia tithonus",2010,37,261,261,3.06048498092569e-05
"9922","Pyronia tithonus",2010,37,262,262,2.39139937500791e-05
"9932","Pyronia tithonus",2010,38,263,263,1.86178057145459e-05
"9942","Pyronia tithonus",2010,38,264,264,1.44441326186951e-05
"9952","Pyronia tithonus",2010,38,265,265,1.11689693325103e-05
"9962","Pyronia tithonus",2010,38,266,266,8.60925268439311e-06
"9972","Pyronia tithonus",2010,38,267,267,6.6163824807961e-06
"9982","Pyronia tithonus",2010,38,268,268,5.07049793967594e-06
"9992","Pyronia tithonus",2010,38,269,269,3.87549824412265e-06
"10002","Pyronia tithonus",2010,39,270,270,2.9547685767777e-06
"10012","Pyronia tithonus",2010,39,271,271,2.2475556801369e-06
"10022","Pyronia tithonus",2010,39,272,272,1.70592751911685e-06
"10032","Pyronia tithonus",2010,39,273,273,1.2922480493553e-06
"10042","Pyronia tithonus",2010,39,274,274,9.77098749184167e-07
"10052","Pyronia tithonus",2010,39,275,275,7.37582082733519e-07
"10062","Pyronia tithonus",2010,39,276,276,5.55947338420105e-07
"10072","Pyronia tithonus",2010,40,277,277,4.18485500767268e-07
"10082","Pyronia tithonus",2010,40,278,278,3.14646355766082e-07
"10092","Pyronia tithonus",2010,40,279,279,2.36337476471737e-07
"10102","Pyronia tithonus",2010,40,280,280,1.77370808769202e-07
"10112","Pyronia tithonus",2010,40,281,281,1.33028112863597e-07
"10122","Pyronia tithonus",2010,40,282,282,9.97214334879303e-08
"10132","Pyronia tithonus",2010,40,283,283,7.47290499888662e-08
"10142","Pyronia tithonus",2010,41,284,284,5.59910152690442e-08
"10152","Pyronia tithonus",2010,41,285,285,4.19503136827101e-08
"10162","Pyronia tithonus",2010,41,286,286,3.14305573782073e-08
"10172","Pyronia tithonus",2010,41,287,287,2.35488093027524e-08
"10182","Pyronia tithonus",2010,41,288,288,1.7643543921429e-08
"10192","Pyronia tithonus",2010,41,289,289,1.32191245045672e-08
"10202","Pyronia tithonus",2010,41,290,290,9.90420368183585e-09
"10212","Pyronia tithonus",2010,42,291,291,7.42055576656378e-09
"10222","Pyronia tithonus",2010,42,292,292,5.559724906069e-09
"10232","Pyronia tithonus",2010,42,293,293,4.16552910638358e-09
"10242","Pyronia tithonus",2010,42,294,294,3.12095167104179e-09
"10252","Pyronia tithonus",2010,42,295,295,2.3383198350605e-09
"10262","Pyronia tithonus",2010,42,296,296,1.75194627387876e-09
"10272","Pyronia tithonus",2010,42,297,297,1.31261587937489e-09
"10282","Pyronia tithonus",2010,43,298,298,9.83455070783949e-10
"10292","Pyronia tithonus",2010,43,299,299,7.36836946320708e-10
"10302","Pyronia tithonus",2010,43,300,300,5.52062520792571e-10
"10312","Pyronia tithonus",2010,43,301,301,4.13623432410237e-10
"10322","Pyronia tithonus",2010,43,302,302,3.09900305482081e-10
"10332","Pyronia tithonus",2010,43,303,303,2.32187520852628e-10
"10342","Pyronia tithonus",2010,43,304,304,1.739625417788e-10
"10352","Pyronia tithonus",2010,44,305,305,1.30338468798886e-10
"10362","Pyronia tithonus",2010,44,306,306,0
"10372","Pyronia tithonus",2010,44,307,307,0
"10382","Pyronia tithonus",2010,44,308,308,0
"10392","Pyronia tithonus",2010,44,309,309,0
"10402","Pyronia tithonus",2010,44,310,310,0
"10412","Pyronia tithonus",2010,44,311,311,0
"10422","Pyronia tithonus",2010,45,312,312,0
"10432","Pyronia tithonus",2010,45,313,313,0
"10442","Pyronia tithonus",2010,45,314,314,0
"10452","Pyronia tithonus",2010,45,315,315,0
"10462","Pyronia tithonus",2010,45,316,316,0
"10472","Pyronia tithonus",2010,45,317,317,0
"10482","Pyronia tithonus",2010,45,318,318,0
"10492","Pyronia tithonus",2010,46,319,319,0
"10502","Pyronia tithonus",2010,46,320,320,0
"10512","Pyronia tithonus",2010,46,321,321,0
"10522","Pyronia tithonus",2010,46,322,322,0
"10532","Pyronia tithonus",2010,46,323,323,0
"10542","Pyronia tithonus",2010,46,324,324,0
"10552","Pyronia tithonus",2010,46,325,325,0
"10562","Pyronia tithonus",2010,47,326,326,0
"10572","Pyronia tithonus",2010,47,327,327,0
"10582","Pyronia tithonus",2010,47,328,328,0
"10592","Pyronia tithonus",2010,47,329,329,0
"10602","Pyronia tithonus",2010,47,330,330,0
"10612","Pyronia tithonus",2010,47,331,331,0
"10622","Pyronia tithonus",2010,47,332,332,0
"10632","Pyronia tithonus",2010,48,333,333,0
"10642","Pyronia tithonus",2010,48,334,334,0
"10652","Pyronia tithonus",2010,48,335,335,0
"10662","Pyronia tithonus",2010,48,336,336,0
"10672","Pyronia tithonus",2010,48,337,337,0
"10682","Pyronia tithonus",2010,48,338,338,0
"10692","Pyronia tithonus",2010,48,339,339,0
"10702","Pyronia tithonus",2010,49,340,340,0
"10712","Pyronia tithonus",2010,49,341,341,0
"10722","Pyronia tithonus",2010,49,342,342,0
"10732","Pyronia tithonus",2010,49,343,343,0
"10742","Pyronia tithonus",2010,49,344,344,0
"10752","Pyronia tithonus",2010,49,345,345,0
"10762","Pyronia tithonus",2010,49,346,346,0
"10772","Pyronia tithonus",2010,50,347,347,0
"10782","Pyronia tithonus",2010,50,348,348,0
"10792","Pyronia tithonus",2010,50,349,349,0
"10802","Pyronia tithonus",2010,50,350,350,0
"10812","Pyronia tithonus",2010,50,351,351,0
"10822","Pyronia tithonus",2010,50,352,352,0
"10832","Pyronia tithonus",2010,50,353,353,0
"10842","Pyronia tithonus",2010,51,354,354,0
"10852","Pyronia tithonus",2010,51,355,355,0
"10862","Pyronia tithonus",2010,51,356,356,0
"10872","Pyronia tithonus",2010,51,357,357,0
"10882","Pyronia tithonus",2010,51,358,358,0
"10892","Pyronia tithonus",2010,51,359,359,0
"10902","Pyronia tithonus",2010,51,360,360,0
"10912","Pyronia tithonus",2010,52,361,361,0
"10922","Pyronia tithonus",2010,52,362,362,0
"10932","Pyronia tithonus",2010,52,363,363,0
"10942","Pyronia tithonus",2010,52,364,364,0
"10952","Pyronia tithonus",2010,52,365,365,0
"1102","Pyronia tithonus",2011,0,1,1,0
"2102","Pyronia tithonus",2011,0,2,2,0
"3102","Pyronia tithonus",2011,1,3,3,0
"4102","Pyronia tithonus",2011,1,4,4,0
"5102","Pyronia tithonus",2011,1,5,5,0
"6102","Pyronia tithonus",2011,1,6,6,0
"7102","Pyronia tithonus",2011,1,7,7,0
"8103","Pyronia tithonus",2011,1,8,8,0
"9103","Pyronia tithonus",2011,1,9,9,0
"10100","Pyronia tithonus",2011,2,10,10,0
"1112","Pyronia tithonus",2011,2,11,11,0
"1212","Pyronia tithonus",2011,2,12,12,0
"1312","Pyronia tithonus",2011,2,13,13,0
"1412","Pyronia tithonus",2011,2,14,14,0
"1512","Pyronia tithonus",2011,2,15,15,0
"1612","Pyronia tithonus",2011,2,16,16,0
"1712","Pyronia tithonus",2011,3,17,17,0
"1812","Pyronia tithonus",2011,3,18,18,0
"1912","Pyronia tithonus",2011,3,19,19,0
"2012","Pyronia tithonus",2011,3,20,20,0
"2112","Pyronia tithonus",2011,3,21,21,0
"22101","Pyronia tithonus",2011,3,22,22,0
"23101","Pyronia tithonus",2011,3,23,23,0
"24101","Pyronia tithonus",2011,4,24,24,0
"2558","Pyronia tithonus",2011,4,25,25,0
"2612","Pyronia tithonus",2011,4,26,26,0
"2712","Pyronia tithonus",2011,4,27,27,0
"2812","Pyronia tithonus",2011,4,28,28,0
"2912","Pyronia tithonus",2011,4,29,29,0
"3012","Pyronia tithonus",2011,4,30,30,0
"3112","Pyronia tithonus",2011,5,31,31,0
"3212","Pyronia tithonus",2011,5,32,32,0
"3312","Pyronia tithonus",2011,5,33,33,0
"3412","Pyronia tithonus",2011,5,34,34,0
"3512","Pyronia tithonus",2011,5,35,35,0
"3612","Pyronia tithonus",2011,5,36,36,0
"3712","Pyronia tithonus",2011,5,37,37,0
"3812","Pyronia tithonus",2011,6,38,38,0
"3912","Pyronia tithonus",2011,6,39,39,0
"4012","Pyronia tithonus",2011,6,40,40,0
"4112","Pyronia tithonus",2011,6,41,41,0
"4212","Pyronia tithonus",2011,6,42,42,0
"4312","Pyronia tithonus",2011,6,43,43,0
"4412","Pyronia tithonus",2011,6,44,44,0
"4512","Pyronia tithonus",2011,7,45,45,0
"4612","Pyronia tithonus",2011,7,46,46,0
"4712","Pyronia tithonus",2011,7,47,47,0
"4812","Pyronia tithonus",2011,7,48,48,0
"4912","Pyronia tithonus",2011,7,49,49,0
"5012","Pyronia tithonus",2011,7,50,50,0
"5112","Pyronia tithonus",2011,7,51,51,0
"5212","Pyronia tithonus",2011,8,52,52,0
"5312","Pyronia tithonus",2011,8,53,53,0
"5412","Pyronia tithonus",2011,8,54,54,0
"5512","Pyronia tithonus",2011,8,55,55,0
"5612","Pyronia tithonus",2011,8,56,56,0
"5712","Pyronia tithonus",2011,8,57,57,0
"5812","Pyronia tithonus",2011,8,58,58,0
"5912","Pyronia tithonus",2011,9,59,59,0
"6012","Pyronia tithonus",2011,9,60,60,3.25431420334415e-16
"6112","Pyronia tithonus",2011,9,61,61,4.26901360472271e-16
"6212","Pyronia tithonus",2011,9,62,62,5.60009759923606e-16
"6312","Pyronia tithonus",2011,9,63,63,7.34621531453447e-16
"6412","Pyronia tithonus",2011,9,64,64,9.63677480457878e-16
"6512","Pyronia tithonus",2011,9,65,65,1.2641533722872e-15
"6612","Pyronia tithonus",2011,10,66,66,1.65831803800769e-15
"6712","Pyronia tithonus",2011,10,67,67,2.17538375917635e-15
"6812","Pyronia tithonus",2011,10,68,68,2.85367124473523e-15
"6912","Pyronia tithonus",2011,10,69,69,3.74344965051688e-15
"7012","Pyronia tithonus",2011,10,70,70,4.91066212052575e-15
"7112","Pyronia tithonus",2011,10,71,71,6.44181295683694e-15
"7212","Pyronia tithonus",2011,10,72,72,8.45037861542585e-15
"7312","Pyronia tithonus",2011,11,73,73,1.10852176588358e-14
"7413","Pyronia tithonus",2011,11,74,74,1.45416029430267e-14
"7513","Pyronia tithonus",2011,11,75,75,1.90756936544309e-14
"7613","Pyronia tithonus",2011,11,76,76,2.50235197469889e-14
"7713","Pyronia tithonus",2011,11,77,77,3.28258857513415e-14
"7813","Pyronia tithonus",2011,11,78,78,4.30610396241236e-14
"7913","Pyronia tithonus",2011,11,79,79,5.64875277869555e-14
"8013","Pyronia tithonus",2011,12,80,80,7.41004124223357e-14
"8113","Pyronia tithonus",2011,12,81,81,9.72038714951085e-14
"8213","Pyronia tithonus",2011,12,82,82,1.2750164319778e-13
"8313","Pyronia tithonus",2011,12,83,83,1.67219362955543e-13
"8413","Pyronia tithonus",2011,12,84,84,2.19262919582348e-13
"8513","Pyronia tithonus",2011,12,85,85,2.87422622540023e-13
"8613","Pyronia tithonus",2011,12,86,86,3.76637112464517e-13
"8713","Pyronia tithonus",2011,13,87,87,4.93333907421136e-13
"8813","Pyronia tithonus",2011,13,88,88,6.45868037485414e-13
"8913","Pyronia tithonus",2011,13,89,89,8.45085935080491e-13
"9013","Pyronia tithonus",2011,13,90,90,1.10504888435724e-12
"9113","Pyronia tithonus",2011,13,91,91,1.44395920884506e-12
"9213","Pyronia tithonus",2011,13,92,92,1.88534337201027e-12
"9313","Pyronia tithonus",2011,13,93,93,2.45955972760245e-12
"9413","Pyronia tithonus",2011,14,94,94,3.20571530842959e-12
"9513","Pyronia tithonus",2011,14,95,95,4.17409638785842e-12
"9613","Pyronia tithonus",2011,14,96,96,5.42924227853187e-12
"9713","Pyronia tithonus",2011,14,97,97,7.05382172609824e-12
"9813","Pyronia tithonus",2011,14,98,98,9.15350717588657e-12
"9913","Pyronia tithonus",2011,14,99,99,1.18630850773849e-11
"10013","Pyronia tithonus",2011,14,100,100,1.53540912437291e-11
"10113","Pyronia tithonus",2011,15,101,101,1.98443201298654e-11
"10213","Pyronia tithonus",2011,15,102,102,2.56096267491396e-11
"10313","Pyronia tithonus",2011,15,103,103,3.29985207549969e-11
"10413","Pyronia tithonus",2011,15,104,104,4.24501447558245e-11
"10513","Pyronia tithonus",2011,15,105,105,5.45163337231343e-11
"10613","Pyronia tithonus",2011,15,106,106,6.98885695053453e-11
"10713","Pyronia tithonus",2011,15,107,107,8.94307734987323e-11
"10813","Pyronia tithonus",2011,16,108,108,1.14219020187214e-10
"10913","Pyronia tithonus",2011,16,109,109,1.45589402232397e-10
"1103","Pyronia tithonus",2011,16,110,110,1.85209122983913e-10
"1113","Pyronia tithonus",2011,16,111,111,2.35243335412113e-10
"1122","Pyronia tithonus",2011,16,112,112,2.98495745204765e-10
"1132","Pyronia tithonus",2011,16,113,113,3.78589365192602e-10
"1142","Pyronia tithonus",2011,16,114,114,4.8023267844304e-10
"1152","Pyronia tithonus",2011,17,115,115,6.09581288068299e-10
"1162","Pyronia tithonus",2011,17,116,116,7.74732454753088e-10
"1172","Pyronia tithonus",2011,17,117,117,9.864059005431e-10
"1182","Pyronia tithonus",2011,17,118,118,1.25888757770412e-09
"1192","Pyronia tithonus",2011,17,119,119,1.61134744455337e-09
"1202","Pyronia tithonus",2011,17,120,120,2.0696932650083e-09
"1213","Pyronia tithonus",2011,17,121,121,2.6691987243621e-09
"1222","Pyronia tithonus",2011,18,122,122,3.45825924385396e-09
"1232","Pyronia tithonus",2011,18,123,123,4.50380403015298e-09
"1242","Pyronia tithonus",2011,18,124,124,5.89916182771724e-09
"1252","Pyronia tithonus",2011,18,125,125,7.77559454147199e-09
"1262","Pyronia tithonus",2011,18,126,126,1.03193646450739e-08
"1272","Pyronia tithonus",2011,18,127,127,1.37972315706574e-08
"1282","Pyronia tithonus",2011,18,128,128,1.85949140394112e-08
"1292","Pyronia tithonus",2011,19,129,129,2.52757009784335e-08
"1302","Pyronia tithonus",2011,19,130,130,3.46707023945522e-08
"1313","Pyronia tithonus",2011,19,131,131,4.801097452175e-08
"1322","Pyronia tithonus",2011,19,132,132,6.70509671880307e-08
"1332","Pyronia tithonus",2011,19,133,133,9.42840772889787e-08
"1342","Pyronia tithonus",2011,19,134,134,1.33266448336166e-07
"1352","Pyronia tithonus",2011,19,135,135,1.89030911649732e-07
"1362","Pyronia tithonus",2011,20,136,136,2.68630145939362e-07
"1372","Pyronia tithonus",2011,20,137,137,3.81827283840704e-07
"1382","Pyronia tithonus",2011,20,138,138,5.4193828926295e-07
"1392","Pyronia tithonus",2011,20,139,139,7.66802921545774e-07
"1402","Pyronia tithonus",2011,20,140,140,1.07981437215038e-06
"1413","Pyronia tithonus",2011,20,141,141,1.51086704010326e-06
"1422","Pyronia tithonus",2011,20,142,142,2.09698617086735e-06
"1432","Pyronia tithonus",2011,21,143,143,2.88228843088155e-06
"1442","Pyronia tithonus",2011,21,144,144,3.91680761495763e-06
"1452","Pyronia tithonus",2011,21,145,145,5.25364047508972e-06
"1462","Pyronia tithonus",2011,21,146,146,6.94387895497854e-06
"1472","Pyronia tithonus",2011,21,147,147,9.02896552711309e-06
"1482","Pyronia tithonus",2011,21,148,148,1.15305038684724e-05
"1492","Pyronia tithonus",2011,21,149,149,1.4438211239416e-05
"1502","Pyronia tithonus",2011,22,150,150,1.76975720413498e-05
"1513","Pyronia tithonus",2011,22,151,151,2.11996921772369e-05
"1522","Pyronia tithonus",2011,22,152,152,2.47812874934158e-05
"1532","Pyronia tithonus",2011,22,153,153,2.82890624148081e-05
"1542","Pyronia tithonus",2011,22,154,154,3.16048908831512e-05
"1552","Pyronia tithonus",2011,22,155,155,3.46323593880687e-05
"1562","Pyronia tithonus",2011,22,156,156,3.7303784731596e-05
"1572","Pyronia tithonus",2011,23,157,157,3.95838228755929e-05
"1582","Pyronia tithonus",2011,23,158,158,4.146938397764e-05
"1592","Pyronia tithonus",2011,23,159,159,4.29866334165128e-05
"1602","Pyronia tithonus",2011,23,160,160,4.41861612759501e-05
"1613","Pyronia tithonus",2011,23,161,161,4.51374574493485e-05
"1622","Pyronia tithonus",2011,23,162,162,4.59237008408062e-05
"1632","Pyronia tithonus",2011,23,163,163,4.66376462717715e-05
"1642","Pyronia tithonus",2011,24,164,164,4.73791555934394e-05
"1652","Pyronia tithonus",2011,24,165,165,4.82547361211269e-05
"1662","Pyronia tithonus",2011,24,166,166,4.93793648763384e-05
"1672","Pyronia tithonus",2011,24,167,167,5.08809216649516e-05
"1682","Pyronia tithonus",2011,24,168,168,5.29077562594487e-05
"1692","Pyronia tithonus",2011,24,169,169,5.56403191807655e-05
"1702","Pyronia tithonus",2011,24,170,170,5.93084760081027e-05
"1713","Pyronia tithonus",2011,25,171,171,6.42172626356407e-05
"1722","Pyronia tithonus",2011,25,172,172,7.0785723571113e-05
"1732","Pyronia tithonus",2011,25,173,173,7.95978905781023e-05
"1742","Pyronia tithonus",2011,25,174,174,9.13194896038688e-05
"1752","Pyronia tithonus",2011,25,175,175,0.000106716695442898
"1762","Pyronia tithonus",2011,25,176,176,0.000126819103334998
"1772","Pyronia tithonus",2011,25,177,177,0.000153001907369551
"1782","Pyronia tithonus",2011,26,178,178,0.000187087731480428
"1792","Pyronia tithonus",2011,26,179,179,0.000231476288871563
"1802","Pyronia tithonus",2011,26,180,180,0.000289305633895122
"1813","Pyronia tithonus",2011,26,181,181,0.000364647205712266
"1822","Pyronia tithonus",2011,26,182,182,0.000462733506377055
"1832","Pyronia tithonus",2011,26,183,183,0.000590211279511687
"1842","Pyronia tithonus",2011,26,184,184,0.000755403516434085
"1852","Pyronia tithonus",2011,27,185,185,0.000968549629929107
"1862","Pyronia tithonus",2011,27,186,186,0.00124197420963972
"1872","Pyronia tithonus",2011,27,187,187,0.00159011134665805
"1882","Pyronia tithonus",2011,27,188,188,0.00202928571007021
"1892","Pyronia tithonus",2011,27,189,189,0.00257712805958106
"1902","Pyronia tithonus",2011,27,190,190,0.0032514897118836
"1913","Pyronia tithonus",2011,27,191,191,0.00406872925405451
"1922","Pyronia tithonus",2011,28,192,192,0.00504128977904496
"1932","Pyronia tithonus",2011,28,193,193,0.00617458019746152
"1942","Pyronia tithonus",2011,28,194,194,0.00746355698155989
"1952","Pyronia tithonus",2011,28,195,195,0.00889713124901427
"1962","Pyronia tithonus",2011,28,196,196,0.0104635550016727
"1972","Pyronia tithonus",2011,28,197,197,0.0121456011015759
"1982","Pyronia tithonus",2011,28,198,198,0.0139204931498069
"1992","Pyronia tithonus",2011,29,199,199,0.0157605529993215
"2002","Pyronia tithonus",2011,29,200,200,0.0176341639300348
"2013","Pyronia tithonus",2011,29,201,201,0.0195069897041184
"2022","Pyronia tithonus",2011,29,202,202,0.0213433684956533
"2032","Pyronia tithonus",2011,29,203,203,0.0231077874997439
"2042","Pyronia tithonus",2011,29,204,204,0.0247663399627067
"2052","Pyronia tithonus",2011,29,205,205,0.026288071386663
"2062","Pyronia tithonus",2011,30,206,206,0.0276461346517852
"2072","Pyronia tithonus",2011,30,207,207,0.0288186928572974
"2082","Pyronia tithonus",2011,30,208,208,0.0297895314054614
"2092","Pyronia tithonus",2011,30,209,209,0.0305483646957776
"2103","Pyronia tithonus",2011,30,210,210,0.0310908453941661
"2113","Pyronia tithonus",2011,30,211,211,0.031418303662516
"2122","Pyronia tithonus",2011,30,212,212,0.031537258639554
"2132","Pyronia tithonus",2011,31,213,213,0.0314587541688045
"2142","Pyronia tithonus",2011,31,214,214,0.0311975752087241
"2152","Pyronia tithonus",2011,31,215,215,0.0307713397012063
"2162","Pyronia tithonus",2011,31,216,216,0.0301960972877601
"2172","Pyronia tithonus",2011,31,217,217,0.0294839885044167
"2182","Pyronia tithonus",2011,31,218,218,0.0286482366515667
"21911","Pyronia tithonus",2011,31,219,219,0.0277032704693559
"22011","Pyronia tithonus",2011,32,220,220,0.0266643445132246
"22111","Pyronia tithonus",2011,32,221,221,0.0255471668361004
"22211","Pyronia tithonus",2011,32,222,222,0.024367545064377
"22311","Pyronia tithonus",2011,32,223,223,0.0231410602058182
"22411","Pyronia tithonus",2011,32,224,224,0.0218827755712744
"22511","Pyronia tithonus",2011,32,225,225,0.0206069861455556
"22611","Pyronia tithonus",2011,32,226,226,0.019327011713035
"22711","Pyronia tithonus",2011,33,227,227,0.0180550351228107
"22811","Pyronia tithonus",2011,33,228,228,0.0168019853407309
"22911","Pyronia tithonus",2011,33,229,229,0.0155774634357979
"23011","Pyronia tithonus",2011,33,230,230,0.0143897084210828
"23111","Pyronia tithonus",2011,33,231,231,0.0132455989302065
"23211","Pyronia tithonus",2011,33,232,232,0.0121506860588996
"23311","Pyronia tithonus",2011,33,233,233,0.0111092523223469
"23411","Pyronia tithonus",2011,34,234,234,0.0101243915473209
"23511","Pyronia tithonus",2011,34,235,235,0.0091981046001493
"23611","Pyronia tithonus",2011,34,236,236,0.00833139401629451
"23711","Pyronia tithonus",2011,34,237,237,0.00752262083943438
"23811","Pyronia tithonus",2011,34,238,238,0.0067667548791462
"23911","Pyronia tithonus",2011,34,239,239,0.00605971315826247
"24011","Pyronia tithonus",2011,34,240,240,0.00539864308299371
"24111","Pyronia tithonus",2011,35,241,241,0.0047816597467245
"24211","Pyronia tithonus",2011,35,242,242,0.00420760345775083
"24311","Pyronia tithonus",2011,35,243,243,0.00367581457113075
"24411","Pyronia tithonus",2011,35,244,244,0.00318592553832858
"24511","Pyronia tithonus",2011,35,245,245,0.00273767228190722
"24611","Pyronia tithonus",2011,35,246,246,0.00233072849007649
"24711","Pyronia tithonus",2011,35,247,247,0.00196456714199908
"24811","Pyronia tithonus",2011,36,248,248,0.00163835348514093
"24911","Pyronia tithonus",2011,36,249,249,0.00135087281349056
"25011","Pyronia tithonus",2011,36,250,250,0.00110049483746892
"25111","Pyronia tithonus",2011,36,251,251,0.000885174369547497
"25211","Pyronia tithonus",2011,36,252,252,0.000702485720420234
"25311","Pyronia tithonus",2011,36,253,253,0.000549685900580633
"25411","Pyronia tithonus",2011,36,254,254,0.000423799751404003
"2559","Pyronia tithonus",2011,37,255,255,0.000321718753969497
"2562","Pyronia tithonus",2011,37,256,256,0.00024030467256915
"2572","Pyronia tithonus",2011,37,257,257,0.000176489518967646
"2582","Pyronia tithonus",2011,37,258,258,0.000127402859423951
"2592","Pyronia tithonus",2011,37,259,259,9.04389057776518e-05
"2602","Pyronia tithonus",2011,37,260,260,6.31724106262919e-05
"2613","Pyronia tithonus",2011,37,261,261,4.3448599862966e-05
"2622","Pyronia tithonus",2011,38,262,262,2.94428920423273e-05
"2632","Pyronia tithonus",2011,38,263,263,1.96707831514437e-05
"2642","Pyronia tithonus",2011,38,264,264,1.29652082679917e-05
"2652","Pyronia tithonus",2011,38,265,265,8.43595327436308e-06
"2662","Pyronia tithonus",2011,38,266,266,5.4220786625996e-06
"2672","Pyronia tithonus",2011,38,267,267,3.44472535413992e-06
"2682","Pyronia tithonus",2011,38,268,268,2.16461511843971e-06
"2692","Pyronia tithonus",2011,39,269,269,1.34624539357453e-06
"2702","Pyronia tithonus",2011,39,270,270,8.29211638823331e-07
"2713","Pyronia tithonus",2011,39,271,271,5.06155922802807e-07
"2722","Pyronia tithonus",2011,39,272,272,3.06380549624372e-07
"2732","Pyronia tithonus",2011,39,273,273,1.84024714041962e-07
"2742","Pyronia tithonus",2011,39,274,274,1.09751221857871e-07
"2752","Pyronia tithonus",2011,39,275,275,6.50340779178752e-08
"2762","Pyronia tithonus",2011,40,276,276,3.83134428686365e-08
"2772","Pyronia tithonus",2011,40,277,277,2.24553640826196e-08
"2782","Pyronia tithonus",2011,40,278,278,1.31017078086336e-08
"2792","Pyronia tithonus",2011,40,279,279,7.61473448678588e-09
"2802","Pyronia tithonus",2011,40,280,280,4.41144455600026e-09
"2813","Pyronia tithonus",2011,40,281,281,2.54909634373946e-09
"2822","Pyronia tithonus",2011,40,282,282,1.47011462485964e-09
"2832","Pyronia tithonus",2011,41,283,283,8.46751214289745e-10
"2842","Pyronia tithonus",2011,41,284,284,4.87394135499636e-10
"2852","Pyronia tithonus",2011,41,285,285,2.80516284095254e-10
"2862","Pyronia tithonus",2011,41,286,286,1.61449184368917e-10
"2872","Pyronia tithonus",2011,41,287,287,9.29209483059359e-11
"2882","Pyronia tithonus",2011,41,288,288,5.34800015734041e-11
"2892","Pyronia tithonus",2011,41,289,289,3.0780040673655e-11
"2902","Pyronia tithonus",2011,42,290,290,1.77152370231605e-11
"2913","Pyronia tithonus",2011,42,291,291,1.01958807044517e-11
"2922","Pyronia tithonus",2011,42,292,292,5.86816779270303e-12
"2932","Pyronia tithonus",2011,42,293,293,3.37738290997089e-12
"2942","Pyronia tithonus",2011,42,294,294,1.94382910024275e-12
"2952","Pyronia tithonus",2011,42,295,295,1.1187572364968e-12
"2962","Pyronia tithonus",2011,42,296,296,6.43892898844678e-13
"2972","Pyronia tithonus",2011,43,297,297,3.7058805222199e-13
